Date,Hour,Temperature,Humidity,Wind,Pressure,Precipitation,Condition
1/23/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/23/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/24/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/24/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/24/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/24/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/24/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/24/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/24/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/24/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/24/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/24/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/24/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/24/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/24/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/24/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/24/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/24/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/24/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/24/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/24/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/25/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/25/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/25/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/25/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/25/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/25/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/25/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/25/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/25/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/25/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/25/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/25/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/25/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/25/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/25/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/25/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/25/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/25/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/25/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/26/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/26/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/26/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/26/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/26/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/26/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/26/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/26/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/26/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/26/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/26/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/26/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/26/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/26/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/26/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/26/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/26/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/26/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/26/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/27/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/27/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/27/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/27/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/27/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/27/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/27/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/27/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/27/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/27/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/27/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/27/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/27/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/27/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/27/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/27/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/27/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/27/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/27/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/28/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/28/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/28/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/28/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/28/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/28/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/28/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/28/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/28/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/28/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/28/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/28/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/28/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/28/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/28/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/28/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/28/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/28/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/28/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/29/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/29/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/29/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/29/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/29/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/29/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/29/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/29/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/29/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/29/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/29/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/29/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/29/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/29/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/29/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/29/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/29/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/29/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/29/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/30/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/30/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/30/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/30/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/30/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/30/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/30/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/30/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/30/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/30/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/30/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/30/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/30/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/30/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/30/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/30/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/30/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/30/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/30/2015,6:52 PM,67,0.45,10,28.09,0,Fair
1/31/2015,12:52 AM,66,0.81,17,28.04,0,Fair
1/31/2015,1:52 AM,65,0.81,16,28.04,0,Fair
1/31/2015,2:52 AM,65,0.81,15,28.04,0,Fair
1/31/2015,3:52 AM,64,0.84,14,28.04,0,Fair
1/31/2015,4:52 AM,64,0.84,14,28.05,0,Fair
1/31/2015,5:52 AM,64,0.80,14,28.05,0,Fair
1/31/2015,6:52 AM,62,0.86,8,28.07,0,Fair
1/31/2015,7:52 AM,61,0.87,9,28.09,0,Fair
1/31/2015,8:52 AM,64,0.84,9,28.1,0,Fair
1/31/2015,9:52 AM,68,0.76,10,28.12,0,Fair
1/31/2015,10:52 AM,74,0.62,9,28.13,0,Fair
1/31/2015,11:52 AM,79,0.40,12,28.12,0,Fair
1/31/2015,12:52 PM,81,0.34,10,28.09,0,Fair
1/31/2015,1:52 PM,84,0.26,7,28.06,0,Fair
1/31/2015,2:52 PM,86,0.18,3,28.06,0,Fair
1/31/2015,3:52 PM,86,0.17,5,28.06,0,Fair
1/31/2015,4:52 PM,86,0.16,0,28.06,0,Fair
1/31/2015,5:52 PM,79,0.25,10,28.06,0,Fair
1/31/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/1/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/1/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/1/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/1/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/1/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/1/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/1/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/1/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/1/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/1/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/1/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/1/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/1/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/1/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/1/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/1/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/1/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/1/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/1/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/2/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/2/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/2/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/2/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/2/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/2/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/2/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/2/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/2/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/2/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/2/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/2/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/2/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/2/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/2/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/2/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/2/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/2/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/2/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/3/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/3/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/3/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/3/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/3/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/3/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/3/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/3/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/3/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/3/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/3/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/3/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/3/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/3/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/3/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/3/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/3/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/3/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/3/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/4/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/4/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/4/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/4/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/4/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/4/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/4/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/4/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/4/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/4/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/4/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/4/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/4/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/4/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/4/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/4/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/4/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/4/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/4/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/5/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/5/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/5/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/5/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/5/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/5/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/5/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/5/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/5/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/5/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/5/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/5/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/5/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/5/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/5/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/5/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/5/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/5/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/5/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/6/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/6/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/6/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/6/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/6/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/6/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/6/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/6/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/6/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/6/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/6/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/6/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/6/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/6/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/6/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/6/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/6/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/6/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/6/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/7/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/7/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/7/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/7/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/7/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/7/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/7/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/7/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/7/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/7/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/7/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/7/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/7/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/7/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/7/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/7/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/7/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/7/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/7/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/8/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/8/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/8/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/8/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/8/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/8/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/8/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/8/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/8/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/8/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/8/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/8/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/8/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/8/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/8/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/8/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/8/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/8/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/8/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/9/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/9/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/9/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/9/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/9/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/9/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/9/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/9/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/9/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/9/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/9/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/9/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/9/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/9/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/9/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/9/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/9/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/9/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/9/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/10/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/10/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/10/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/10/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/10/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/10/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/10/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/10/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/10/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/10/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/10/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/10/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/10/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/10/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/10/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/10/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/10/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/10/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/10/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/11/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/11/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/11/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/11/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/11/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/11/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/11/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/11/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/11/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/11/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/11/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/11/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/11/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/11/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/11/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/11/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/11/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/11/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/11/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/12/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/12/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/12/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/12/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/12/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/12/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/12/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/12/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/12/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/12/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/12/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/12/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/12/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/12/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/12/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/12/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/12/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/12/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/12/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/13/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/13/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/13/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/13/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/13/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/13/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/13/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/13/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/13/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/13/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/13/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/13/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/13/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/13/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/13/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/13/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/13/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/13/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/13/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/14/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/14/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/14/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/14/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/14/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/14/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/14/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/14/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/14/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/14/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/14/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/14/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/14/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/14/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/14/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/14/2015,3:52 PM,86,0.17,5,28.06,0,Fair
2/14/2015,4:52 PM,86,0.16,0,28.06,0,Fair
2/14/2015,5:52 PM,79,0.25,10,28.06,0,Fair
2/14/2015,6:52 PM,67,0.45,10,28.09,0,Fair
2/15/2015,12:52 AM,66,0.81,17,28.04,0,Fair
2/15/2015,1:52 AM,65,0.81,16,28.04,0,Fair
2/15/2015,2:52 AM,65,0.81,15,28.04,0,Fair
2/15/2015,3:52 AM,64,0.84,14,28.04,0,Fair
2/15/2015,4:52 AM,64,0.84,14,28.05,0,Fair
2/15/2015,5:52 AM,64,0.80,14,28.05,0,Fair
2/15/2015,6:52 AM,62,0.86,8,28.07,0,Fair
2/15/2015,7:52 AM,61,0.87,9,28.09,0,Fair
2/15/2015,8:52 AM,64,0.84,9,28.1,0,Fair
2/15/2015,9:52 AM,68,0.76,10,28.12,0,Fair
2/15/2015,10:52 AM,74,0.62,9,28.13,0,Fair
2/15/2015,11:52 AM,79,0.40,12,28.12,0,Fair
2/15/2015,12:52 PM,81,0.34,10,28.09,0,Fair
2/15/2015,1:52 PM,84,0.26,7,28.06,0,Fair
2/15/2015,2:52 PM,86,0.18,3,28.06,0,Fair
2/15/2015,3:52 PM,86,0.17,5,28.06,0,Fair
